Class,Percent Misspelled,Has URL,Fully Uppercase,Total Words
1,0.10819672131147541,0,0.029508196721311476,305
0,0.0,0,0.0,2
0,0.5384615384615384,0,0.0,13
0,0.15,0,0.0,20
1,0.26329113924050634,0,0.020253164556962026,395
1,0.9150943396226415,1,0.015723270440251572,318
1,0.2653061224489796,1,0.04081632653061224,147
1,0.125,0,0.90625,32
1,0.11822660098522167,0,0.014778325123152709,406
0,0.23809523809523808,0,0.047619047619047616,21
0,0.25,0,0.0,4
0,0.0,0,0.0,1
0,0.0,0,0.0,1
1,0.19696969696969696,0,0.030303030303030304,132
0,0.5,0,0.0,4
0,0.0,0,0.0,10
1,0.21518987341772153,1,0.03164556962025317,158
1,0.1732776617954071,0,0.9749478079331941,479
1,0.5227272727272727,0,0.3409090909090909,44
1,0.09328358208955224,0,0.04477611940298507,268
0,0.0,0,0.0,3
0,0.13636363636363635,0,0.0,22
1,0.14551083591331268,0,0.018575851393188854,323
0,0.40298507462686567,0,0.13432835820895522,67
1,0.22282608695652173,0,0.03985507246376811,552
0,0.0,0,0.0,2
1,0.11165048543689321,0,0.03398058252427184,412
1,0.0,0,0.0,1
1,0.16296296296296298,0,0.014814814814814815,135
1,0.22291021671826625,1,0.021671826625386997,646
0,0.043478260869565216,0,0.0,23
0,0.3064516129032258,0,0.27419354838709675,62
0,0.1875,0,0.0,16
0,0.1568627450980392,0,0.0784313725490196,51
1,0.08897485493230174,0,0.03481624758220503,517
0,0.25,0,0.125,8
1,0.1235632183908046,0,0.020114942528735632,348
1,0.1873873873873874,0,0.01981981981981982,555
0,0.1111111111111111,0,0.1111111111111111,9
0,0.1875,0,0.0625,16
0,0.0,0,0.0,1
1,0.1619047619047619,0,0.9809523809523809,105
0,0.11428571428571428,0,0.02857142857142857,35
1,0.25396825396825395,0,0.06349206349206349,63
0,0.2727272727272727,0,0.09090909090909091,11
1,0.18421052631578946,0,0.03007518796992481,532
1,0.11855670103092783,0,0.04639175257731959,194
1,0.15328467153284672,0,0.010948905109489052,274
1,0.16494845360824742,0,0.030927835051546393,291
1,0.20050761421319796,0,0.03807106598984772,394
0,0.0625,0,0.0,16
0,0.25,0,0.0,8
1,0.75,0,0.0,4
0,0.17857142857142858,0,0.0,28
1,0.10582010582010581,0,0.0582010582010582,378
1,0.22727272727272727,0,0.03409090909090909,176
1,0.17721518987341772,1,0.04746835443037975,316
0,0.16279069767441862,0,0.023255813953488372,43
0,0.25,0,0.08333333333333333,12
1,0.16790123456790124,0,0.027160493827160494,405
0,0.14285714285714285,0,0.03571428571428571,28
1,0.16319444444444445,0,0.020833333333333332,288
1,0.10815939278937381,0,0.024667931688804556,527
1,0.30434782608695654,0,0.3391304347826087,115
1,0.1641509433962264,1,0.969811320754717,530
0,0.16666666666666666,0,0.0,6
1,0.20598591549295775,0,0.017605633802816902,568
0,0.0,0,0.0,9
0,0.0,0,0.0,6
0,0.16,0,0.04,25
0,0.3333333333333333,0,0.0,15
0,0.19444444444444445,0,0.027777777777777776,36
1,0.17939609236234458,0,0.012433392539964476,563
1,0.12430167597765363,0,0.034916201117318434,716
0,0.14285714285714285,0,0.0,14
0,0.0,0,0.0,8
0,0.19047619047619047,0,0.0056022408963585435,357
1,0.14133333333333334,0,0.024,375
1,0.45454545454545453,0,0.2727272727272727,11
1,0.25,0,0.046052631578947366,304
0,0.125,0,0.0,8
0,0.0,0,0.0,3
1,0.16447368421052633,0,0.03289473684210526,304
1,0.09868421052631579,0,0.03728070175438596,456
0,0.22727272727272727,0,0.09090909090909091,22
0,0.2777777777777778,0,0.05555555555555555,18
1,0.2007042253521127,0,0.04929577464788732,284
0,0.1,0,0.0,10
0,0.2916666666666667,0,0.08333333333333333,24
1,0.2125,0,0.00625,160
0,0.45454545454545453,0,0.0,11
0,0.0,0,0.0,1
1,0.09380234505862646,1,0.01340033500837521,597
1,0.15328467153284672,0,0.021897810218978103,137
0,0.17647058823529413,0,0.0,17
1,0.24444444444444444,0,0.06666666666666667,90
0,0.0,0,0.25,4
1,0.10549777117384844,0,0.005943536404160475,673
1,0.22857142857142856,0,0.039285714285714285,280
0,0.06666666666666667,0,0.06666666666666667,15
1,0.0,0,0.0,1
0,0.0,0,0.0,3
0,0.16666666666666666,0,0.0,6
0,0.2,0,0.0,5
0,0.4583333333333333,0,0.20833333333333334,24
0,0.0,0,0.0,1
0,0.17857142857142858,0,0.03571428571428571,28
0,0.45454545454545453,0,0.0,11
1,0.1807909604519774,0,0.01694915254237288,354
1,0.1791907514450867,1,0.038535645472061654,519
1,0.21575342465753425,0,0.010273972602739725,292
1,0.0898876404494382,0,0.033707865168539325,267
0,0.16393442622950818,0,0.04918032786885246,122
0,0.5,0,0.0,2
1,0.16666666666666666,0,0.5,24
0,0.08888888888888889,0,0.0,45
1,0.10778443113772455,1,0.005988023952095809,334
0,0.23684210526315788,0,0.05263157894736842,38
0,0.3333333333333333,0,0.0,12
1,0.14798206278026907,0,0.017937219730941704,446
1,0.17718940936863545,0,0.048879837067209775,491
1,0.14548802946593,0,0.0847145488029466,543
0,0.0,0,0.0,1
1,0.13306451612903225,0,0.056451612903225805,248
1,0.1079429735234216,0,0.024439918533604887,491
0,0.3333333333333333,0,0.0,3
1,0.20527045769764216,0,0.019417475728155338,721
1,0.20657276995305165,0,0.5117370892018779,213
0,0.047619047619047616,0,0.047619047619047616,21
1,0.22702702702702704,0,0.005405405405405406,185
0,0.4,0,0.0,5
0,0.15,0,0.05,20
1,0.13559322033898305,0,0.0,118
1,0.22437137330754353,0,0.06769825918762089,517
1,0.06762589928057554,0,0.033093525179856115,695
1,0.18958333333333333,0,0.027083333333333334,480
1,0.23869346733668342,0,0.3592964824120603,398
1,0.22356495468277945,0,0.012084592145015106,331
1,0.162534435261708,0,0.05785123966942149,363
1,0.1349206349206349,1,0.007936507936507936,378
0,0.3888888888888889,0,0.0,18
1,0.17872340425531916,0,0.0425531914893617,235
0,0.15306122448979592,0,0.07142857142857142,98
0,0.3,0,0.0,10
1,0.125,0,0.022058823529411766,136
0,0.48148148148148145,0,0.1111111111111111,27
0,0.0,0,0.0,1
1,0.17525773195876287,1,0.9628865979381444,485
1,0.13753581661891118,0,0.06303724928366762,349
1,0.15254237288135594,0,0.04519774011299435,177
0,0.23076923076923078,0,0.0,13
0,0.2857142857142857,0,0.0,42
0,0.25,0,0.0,4
0,0.36363636363636365,0,0.2727272727272727,11
1,0.10363636363636364,1,0.03272727272727273,550
0,0.10869565217391304,0,0.043478260869565216,46
1,0.13744075829383887,1,0.9786729857819905,422
0,0.0,0,0.0,1
1,0.13380281690140844,0,0.017605633802816902,284
1,0.13043478260869565,0,0.010869565217391304,92
0,0.19109947643979058,0,0.002617801047120419,382
0,0.1723625557206538,0,0.02823179791976226,673
0,0.09523809523809523,0,0.0,21
0,0.21052631578947367,0,0.0,19
1,0.1630901287553648,0,0.030042918454935622,233
1,0.23353293413173654,0,0.041916167664670656,334
0,0.16,0,0.0,25
1,0.0,0,0.0,1
1,0.16404494382022472,0,0.04269662921348315,445
0,0.0,0,0.0,9
0,0.0,0,0.0,4
0,0.16326530612244897,0,0.09183673469387756,98
0,0.15555555555555556,0,0.0,45
1,0.1288888888888889,0,0.017777777777777778,225
0,0.3864734299516908,0,0.32367149758454106,207
1,0.10379746835443038,0,0.035443037974683546,395
0,0.45454545454545453,0,0.0,11
1,0.1342281879194631,0,0.18120805369127516,149
0,0.13043478260869565,0,0.13043478260869565,23
1,0.18669527896995708,0,0.04291845493562232,466
0,0.14450867052023122,0,0.0,173
1,0.20512820512820512,0,0.06593406593406594,546
0,0.0,0,0.0,1
1,0.19195046439628483,0,0.04953560371517028,646
0,0.14285714285714285,0,0.14285714285714285,7
1,0.19245283018867926,1,0.052830188679245285,265
0,0.3333333333333333,0,0.1111111111111111,9
0,0.13043478260869565,0,0.0,23
1,0.24786324786324787,0,0.017094017094017096,468
1,0.156,0,0.176,250
1,0.1670428893905192,1,0.04740406320541761,443
0,0.5,0,0.0,2
0,0.0,0,0.0,4
0,0.3125,0,0.0625,16
1,0.11944444444444445,1,0.04722222222222222,360
1,0.13900414937759337,0,0.9730290456431535,482
1,0.18778280542986425,1,0.04524886877828054,442
1,0.16,1,0.08571428571428572,350
1,0.9375,1,0.0625,16
1,0.16521739130434782,0,0.05217391304347826,115
0,0.0,0,0.0,1
0,0.25,0,0.0,8
0,0.0,0,0.0,7
1,0.0,0,0.0,1
0,0.375,0,0.125,8
1,0.2702702702702703,0,0.08108108108108109,37
1,0.19747899159663865,0,0.226890756302521,238
1,0.09259259259259259,0,0.016666666666666666,540
0,0.09090909090909091,0,0.0,11
0,0.10526315789473684,0,0.0,19
0,0.0,0,0.0,1
0,0.06666666666666667,0,0.0,15
0,0.0,0,0.0,1
0,0.1111111111111111,0,0.0,9
0,0.23076923076923078,0,0.0,13
0,0.6666666666666666,0,0.2222222222222222,9
0,0.16666666666666666,0,0.023809523809523808,42
1,0.2631578947368421,0,0.013157894736842105,76
0,0.0,0,0.0,3
1,0.21568627450980393,0,0.45098039215686275,51
1,0.10393258426966293,0,0.016853932584269662,356
0,0.1111111111111111,0,0.027777777777777776,36
0,0.14666666666666667,0,0.013333333333333334,75
1,0.19612590799031476,0,0.07506053268765134,413
0,0.125,0,0.0,8
0,0.2,0,0.0,10
1,0.22857142857142856,0,0.9619047619047619,105
0,0.4,0,0.0,5
1,0.15040650406504066,1,0.2886178861788618,492
0,0.4444444444444444,0,0.0,9
0,0.3076923076923077,0,0.0,13
0,0.5,0,0.14285714285714285,14
0,0.21359223300970873,0,0.04854368932038835,206
0,0.12121212121212122,0,0.030303030303030304,33
1,0.35294117647058826,0,0.17647058823529413,17
1,0.1509433962264151,0,0.0,53
0,0.0,0,0.0,1
0,0.4375,0,0.1875,16
1,0.2,0,0.0,5
0,0.1,0,0.05,20
0,0.17123287671232876,0,0.0684931506849315,146
0,0.1590909090909091,0,0.09090909090909091,44
1,0.1638418079096045,0,0.07344632768361582,177
1,0.8217054263565892,0,0.05426356589147287,387
1,0.13355048859934854,1,0.024429967426710098,614
1,0.12280701754385964,0,0.06432748538011696,171
0,0.20833333333333334,0,0.041666666666666664,24
0,0.2857142857142857,0,0.09523809523809523,21
0,0.22727272727272727,0,0.045454545454545456,22
1,0.17757009345794392,0,0.03115264797507788,321
0,0.2,0,0.0,10
0,0.46153846153846156,0,0.15384615384615385,13
0,0.17151162790697674,0,0.023255813953488372,688
1,0.09747292418772563,0,0.98014440433213,554
0,0.14285714285714285,0,0.09523809523809523,21
1,0.10396975425330812,0,0.03969754253308128,529
0,0.23076923076923078,0,0.0,13
0,0.25,0,0.0,4
1,0.1484375,0,0.03515625,256
0,0.21428571428571427,0,0.0,14
0,0.0,0,0.0,1
0,0.08333333333333333,0,0.05555555555555555,36
1,0.3333333333333333,0,0.0,12
0,0.14285714285714285,0,0.21428571428571427,14
1,0.09041835357624832,0,0.044534412955465584,741
0,0.0,0,0.25,4
1,0.16346153846153846,0,0.057692307692307696,104
1,0.14893617021276595,0,0.02925531914893617,376
0,0.16666666666666666,0,0.05555555555555555,18
0,0.09523809523809523,0,0.0,21
1,0.631578947368421,1,0.0,19
0,0.3,0,0.1,10
0,0.13402061855670103,0,0.0,194
1,0.19491525423728814,0,0.0,118
0,0.3404255319148936,0,0.10638297872340426,47
0,0.20833333333333334,0,0.041666666666666664,24
0,0.0,0,0.0,1
0,0.37735849056603776,0,0.4339622641509434,53
1,0.16339869281045752,0,0.9738562091503268,153
1,0.20512820512820512,1,0.046153846153846156,585
0,0.05555555555555555,0,0.1111111111111111,18
1,0.19708029197080293,0,0.014598540145985401,274
1,0.17985611510791366,0,0.050359712230215826,139
0,0.2,0,0.0,10
1,0.15348837209302327,0,0.023255813953488372,215
1,0.14,0,0.06,500
0,0.0,0,0.0,1
0,0.0,0,0.0,12
1,0.16607773851590105,0,0.0035335689045936395,283
0,0.2222222222222222,0,0.027777777777777776,36
0,0.07142857142857142,0,0.07142857142857142,14
1,0.15384615384615385,1,0.006688963210702341,299
0,0.3333333333333333,0,0.0,6
1,0.75,0,0.0,32
1,0.2261904761904762,0,0.9166666666666666,84
0,0.11764705882352941,0,0.058823529411764705,17
0,0.0,0,0.0,10
1,0.16666666666666666,0,0.04861111111111111,144
1,0.10570469798657718,0,0.03859060402684564,596
0,0.14814814814814814,0,0.07407407407407407,27
1,0.21393034825870647,0,0.8955223880597015,201
0,0.14814814814814814,0,0.0,27
1,0.0,0,0.0,1
0,0.0,0,0.0,1
0,0.06666666666666667,0,0.1,30
1,0.1712962962962963,0,0.09259259259259259,432
1,0.13008130081300814,0,0.04878048780487805,246
0,0.1377245508982036,0,0.05389221556886228,334
0,0.09302325581395349,0,0.023255813953488372,43
1,0.18115942028985507,0,0.9891304347826086,552
0,0.32558139534883723,0,0.023255813953488372,43
1,0.12633832976445397,0,0.034261241970021415,467
0,0.19218241042345277,0,0.015472312703583062,1228
1,0.17692307692307693,0,0.07884615384615384,520
1,0.15467625899280577,1,0.014388489208633094,278
0,0.42857142857142855,0,0.07142857142857142,14
1,0.18546365914786966,0,0.042606516290726815,399
1,0.13777777777777778,0,0.9977777777777778,450
0,0.3333333333333333,0,0.16666666666666666,18
0,0.05555555555555555,0,0.0,18
0,0.0,0,0.0,5
0,0.09090909090909091,0,0.045454545454545456,22
0,0.0625,0,0.0,16
1,0.696969696969697,1,0.15151515151515152,33
0,0.6666666666666666,0,0.16666666666666666,6
1,0.17880794701986755,0,0.08609271523178808,151
1,0.1254980079681275,0,0.053784860557768925,502
0,0.0,0,0.0,13
0,0.17121046892039257,1,0.013086150490730643,917
0,0.225,0,0.05,40
1,0.1978798586572438,0,0.038869257950530034,283
0,0.0,0,0.0,18
0,0.125,0,0.0,24
0,0.0,0,0.0,5
0,0.3333333333333333,0,0.0,9
0,0.5,0,0.0,4
0,0.2,0,0.0,5
0,0.09523809523809523,0,0.09523809523809523,21
1,0.13687150837988826,0,0.9664804469273743,358
1,0.13127413127413126,1,0.03861003861003861,259
1,0.4594594594594595,1,0.0,37
1,0.11196911196911197,0,0.011583011583011582,259
0,0.0,0,0.0,2
1,0.08383233532934131,0,0.06287425149700598,334
0,0.125,0,0.03125,32
1,0.17278617710583152,1,0.9632829373650108,463
0,0.0,0,0.0,1
1,0.19476744186046513,1,0.020348837209302327,344
0,0.3333333333333333,0,0.0,9
0,0.4,0,0.0,5
0,0.5,0,0.1,10
0,0.2857142857142857,0,0.047619047619047616,21
1,0.24193548387096775,0,0.03225806451612903,62
1,0.08163265306122448,0,0.03741496598639456,588
1,0.208955223880597,0,0.014925373134328358,67
0,0.03571428571428571,0,0.14285714285714285,28
0,0.2222222222222222,0,0.05555555555555555,36
1,0.1753846153846154,0,0.012307692307692308,325
0,0.2857142857142857,0,0.2857142857142857,7
0,0.0,0,0.0,1
0,0.15384615384615385,0,0.038461538461538464,26
0,0.0,0,0.0,1
0,0.1621208815186559,0,0.013528256600480034,4583
0,0.5,0,0.0,2
0,0.0,0,0.0,4
0,0.0,0,0.0,1
0,0.5,0,0.0,10
0,0.6,0,0.0,15
1,0.11594202898550725,0,0.07407407407407407,621
1,0.1126984126984127,1,0.03968253968253968,630
0,0.23076923076923078,0,0.0,13
1,0.16319444444444445,1,0.024305555555555556,288
0,0.0,0,0.0,5
0,0.13793103448275862,0,0.0,29
1,0.22448979591836735,0,0.11224489795918367,196
0,0.09523809523809523,0,0.0,21
1,0.12072072072072072,1,0.036036036036036036,555
1,0.10945273631840796,1,0.03980099502487562,201
0,0.25,0,0.0,4
1,0.19281045751633988,0,0.029411764705882353,306
0,0.21621621621621623,0,0.02702702702702703,74
1,0.24498886414253898,1,0.066815144766147,449
1,0.12352941176470589,0,0.05,340
0,0.25,0,0.0,4
1,0.21794871794871795,0,0.05128205128205128,78
0,0.0,0,0.0,1
0,0.13043478260869565,0,0.043478260869565216,23
0,0.21012658227848102,1,0.012658227848101266,395
0,0.16666666666666666,0,0.0,12
1,0.12476370510396975,0,0.034026465028355386,529
0,0.0,0,0.0,1
1,0.2357142857142857,1,0.026785714285714284,560
0,0.18181818181818182,0,0.0,22
0,0.0,0,0.0,7
1,0.20952380952380953,1,0.15714285714285714,210
1,0.17857142857142858,0,0.9642857142857143,532
1,0.13653136531365315,0,0.02214022140221402,271
0,0.0,0,0.0,1
1,0.1871345029239766,0,0.03508771929824561,342
0,0.0,0,0.0,1
1,0.36363636363636365,1,0.09090909090909091,11
1,0.12300319488817892,0,0.09904153354632587,626
1,0.10416666666666667,0,0.029166666666666667,480
1,0.43243243243243246,0,0.02702702702702703,37
1,0.15476190476190477,0,0.011904761904761904,84
1,0.2,1,0.015384615384615385,65
1,0.2235294117647059,0,0.05588235294117647,340
0,0.25,0,0.05,20
1,0.13402061855670103,0,0.061855670103092786,97
0,0.07142857142857142,0,0.0,14
0,0.26666666666666666,0,0.0,15
0,0.15548780487804878,0,0.012195121951219513,328
0,0.5,0,0.0,2
0,0.0,0,0.0,5
1,0.21663778162911612,0,0.0415944540727903,577
0,0.13333333333333333,0,0.06666666666666667,15
0,0.0,0,0.0,6
0,0.0,0,0.0,1
1,0.2786885245901639,0,0.06557377049180328,61
1,0.09962406015037593,0,0.9699248120300752,532
0,0.0,0,0.0,6
0,0.23076923076923078,0,0.11538461538461539,52
0,0.09090909090909091,0,0.045454545454545456,22
0,0.14285714285714285,0,0.14285714285714285,7
0,0.25,0,0.0,4
1,0.09328358208955224,0,0.033582089552238806,268
1,0.20080862533692723,0,0.04582210242587601,742
1,0.22764227642276422,0,0.940379403794038,369
0,0.23076923076923078,0,0.07692307692307693,26
0,0.0,0,0.0,4
1,0.14234234234234233,0,0.2774774774774775,555
0,0.0,0,0.0,1
0,0.3333333333333333,0,0.0,18
0,0.16666666666666666,0,0.0,6
1,0.13747228381374724,0,0.9977827050997783,451
1,0.3333333333333333,0,0.0,3
0,0.15384615384615385,0,0.0,13
0,0.5,0,0.16666666666666666,12
0,0.0,0,0.0,3
1,0.17012448132780084,0,0.016597510373443983,241
1,0.18446601941747573,1,0.02912621359223301,412
1,0.0,0,0.0,1
0,0.0,0,0.058823529411764705,17
0,0.0,0,0.0,1
1,0.20168067226890757,0,0.008403361344537815,119
0,0.058823529411764705,0,0.0,17
1,0.11926605504587157,1,0.01834862385321101,545
0,0.18181818181818182,0,0.0,11
1,0.2127659574468085,0,0.06382978723404255,94
0,0.0,0,0.0,1
1,0.04133858267716536,0,0.023622047244094488,508
1,0.12129760225669958,0,0.04231311706629055,709
1,0.18627450980392157,0,0.029411764705882353,102
1,0.21286031042128603,0,0.03991130820399113,451
0,0.0,0,0.0,1
0,0.0,0,0.0,1
0,0.14285714285714285,0,0.0,28
1,0.29213483146067415,0,0.0,89
0,0.0,0,0.0,2
1,0.18453427065026362,1,0.0632688927943761,569
1,0.21318681318681318,1,0.9912087912087912,455
0,0.0,0,0.0,6
0,0.3333333333333333,0,0.15602836879432624,141
0,0.6,0,0.0,5
0,0.0,0,0.0,5
1,0.2973568281938326,0,0.10572687224669604,454
0,0.0,0,0.0,1
0,0.3333333333333333,0,0.0,15
0,0.0,0,0.0,1
0,0.23333333333333334,0,0.0,30
1,0.6666666666666666,0,0.0,15
1,0.14093959731543623,0,0.9261744966442953,149
0,0.2259953161592506,1,0.02224824355971897,854
0,0.18811881188118812,0,0.0297029702970297,101
0,0.2857142857142857,0,0.14285714285714285,14
0,0.0,0,0.0,1
0,0.0,0,0.0,1
0,0.09090909090909091,0,0.0,11
0,0.0,0,0.0,1
0,0.5454545454545454,0,0.0,11
0,0.0,0,0.0,13
0,0.25,0,0.0,16
1,0.14244186046511628,0,0.1511627906976744,344
1,0.24892703862660945,0,0.06223175965665236,466
0,0.2222222222222222,0,0.1111111111111111,9
0,0.1875,0,0.03125,32
0,0.5,0,0.0,2
0,0.0,0,0.0,1
1,0.15151515151515152,0,0.06060606060606061,33
0,0.1111111111111111,0,0.0,18
1,0.19428571428571428,0,0.06857142857142857,175
0,0.0,0,0.0,3
1,0.27692307692307694,0,0.046153846153846156,65
0,0.25,0,0.0,4
1,0.132,1,0.076,250
1,0.17647058823529413,0,0.03529411764705882,85
0,0.25,0,0.0,8
0,0.14412811387900357,0,0.013345195729537367,1124
1,0.1903114186851211,0,0.986159169550173,289
1,0.1097972972972973,0,0.028716216216216218,592
0,0.25,0,0.25,4
1,0.2627450980392157,1,0.054901960784313725,255
0,0.5,0,0.0,2
0,0.0,0,0.0,1
0,0.11009174311926606,0,0.009174311926605505,218
0,0.25,0,0.0,24
0,0.15151515151515152,0,0.06060606060606061,33
1,0.14380530973451328,0,0.017699115044247787,452
0,0.10476190476190476,0,0.05714285714285714,105
0,0.2413793103448276,0,0.034482758620689655,29
1,0.12737127371273713,0,0.04878048780487805,369
0,0.25,0,0.0,12
0,0.2,0,0.02857142857142857,70
1,0.14595660749506903,0,0.04930966469428008,507
0,0.1,0,0.0,20
1,0.14485981308411214,1,0.07009345794392523,214
0,0.09090909090909091,0,0.0,22
1,0.1559633027522936,0,0.04281345565749235,327
1,0.09328358208955224,0,0.04477611940298507,268
0,0.15789473684210525,0,0.05263157894736842,19
1,0.8011869436201781,0,0.020771513353115726,337
0,0.3055555555555556,0,0.013888888888888888,72
1,0.10835214446952596,0,0.040632054176072234,443
0,0.18,0,0.04,50
1,0.2463157894736842,0,0.9894736842105263,475
0,0.2857142857142857,0,0.0,21
0,0.0,0,0.0625,16
1,0.12857142857142856,0,0.03214285714285714,280
1,0.20675944333996024,0,0.06560636182902585,503
1,0.18505338078291814,0,0.014234875444839857,281
1,0.14306569343065692,0,0.043795620437956206,685
0,0.0,0,0.0,4
1,0.1952662721893491,0,0.03550295857988166,338
0,0.0,0,0.0,2
1,0.10579345088161209,1,0.03526448362720403,397
1,0.10299625468164794,0,0.024344569288389514,534
1,0.15384615384615385,0,0.038461538461538464,78
1,0.0,0,0.0,1
1,0.0949367088607595,0,0.0189873417721519,474
0,0.5,0,0.0,4
1,0.1732776617954071,0,0.9749478079331941,479
1,0.08863636363636364,0,0.00909090909090909,440
0,0.0,0,0.0,1
0,0.125,0,0.0,80
0,0.20833333333333334,0,0.0,24
0,0.38461538461538464,0,0.15384615384615385,13
1,0.2078125,0,0.0328125,640
0,0.3333333333333333,0,0.08333333333333333,12
0,0.20588235294117646,0,0.058823529411764705,34
0,0.3333333333333333,0,0.16666666666666666,6
1,0.15841584158415842,0,0.027722772277227723,505
1,0.09192200557103064,0,0.002785515320334262,359
1,0.1567043618739903,0,0.020193861066235864,1238
0,0.15822784810126583,0,0.03164556962025317,158
0,0.0,0,0.0,1
1,0.16981132075471697,0,0.018867924528301886,53
0,0.12,0,0.08,25
0,0.5625,0,0.1875,16
0,0.12424242424242424,0,0.0,330
0,0.1629056522673544,1,0.005372877713303245,4653
0,0.2786885245901639,0,0.03278688524590164,61
1,0.17535545023696683,0,0.061611374407582936,422
0,0.0,0,0.1,10
0,0.625,0,0.0,8
1,0.2274741506646972,0,0.0413589364844904,677
1,0.16753926701570682,0,0.03664921465968586,382
0,0.2631578947368421,0,0.05263157894736842,19
0,0.0,0,0.0,1
1,0.16896551724137931,0,0.027586206896551724,290
0,0.0,0,0.0,1
0,0.0,0,0.0,1
1,0.21921182266009853,0,0.024630541871921183,406
0,0.2856292770008926,1,0.05325795894079143,3361
1,0.13745019920318724,1,0.021912350597609563,502
0,0.45454545454545453,0,0.09090909090909091,11
0,0.5,0,0.0,2
0,0.0,0,0.2,5
0,0.2,0,0.0,5
1,0.15841584158415842,0,0.09900990099009901,101
1,0.22767857142857142,0,0.044642857142857144,224
1,0.17708333333333334,0,0.009114583333333334,768
0,0.4166666666666667,0,0.08333333333333333,12
0,0.25,0,0.0,8
1,0.16878402903811252,0,0.05263157894736842,551
1,0.3695652173913043,1,0.0,46
1,0.16590909090909092,0,0.3613636363636364,440
0,0.19801980198019803,0,0.04455445544554455,202
0,0.09090909090909091,0,0.0,22
0,0.0,0,0.0,1
0,0.0,0,0.0,17
0,0.09090909090909091,0,0.0,11
1,0.20491803278688525,1,0.040983606557377046,366
0,0.0,0,0.16666666666666666,6
0,0.0,0,0.0,1
0,0.2777777777777778,0,0.05555555555555555,18
1,0.10814814814814815,0,0.057777777777777775,675
1,0.0681265206812652,0,0.038929440389294405,411
0,0.15384615384615385,0,0.0,13
1,0.09505703422053231,1,0.026615969581749048,1052
0,0.25,0,0.0,12
0,0.0,0,0.0,1
1,0.20984455958549222,0,0.025906735751295335,386
1,0.10638297872340426,0,0.05106382978723404,470
1,0.18803418803418803,0,0.008547008547008548,117
1,0.23333333333333334,0,0.016666666666666666,120
0,0.3333333333333333,0,0.08333333333333333,12
1,0.10765349032800672,0,0.020185029436501262,1189
1,0.19811320754716982,0,0.03773584905660377,106
1,0.12237093690248566,0,0.021032504780114723,523
1,0.11802575107296137,0,0.9849785407725322,466
0,0.0,0,0.0,8
0,0.5,0,0.0,2
0,0.10135135135135136,0,0.060810810810810814,148
0,0.2727272727272727,0,0.0,33
1,0.20469798657718122,0,0.9496644295302014,298
1,0.24384787472035793,1,0.049217002237136466,447
1,0.22702702702702704,0,0.005405405405405406,185
1,0.13114754098360656,0,0.01639344262295082,61
1,0.1301775147928994,0,0.9763313609467456,338
0,0.2222222222222222,0,0.0,9
1,0.10362694300518134,0,0.0051813471502590676,386
1,0.17684887459807075,0,0.04180064308681672,311
1,0.20616113744075829,0,0.011848341232227487,422
1,0.11764705882352941,0,0.029411764705882353,170
1,0.23859649122807017,1,0.07368421052631578,285
0,0.0,0,0.0,1
0,0.06666666666666667,0,0.03333333333333333,30
0,0.18181818181818182,0,0.0,11
0,0.0,0,0.0,8
1,0.15384615384615385,0,0.013986013986013986,429
0,0.14893617021276595,1,0.0060790273556231,329
0,0.0,0,0.0,6
0,0.0,0,0.0,4
1,0.09547738693467336,0,0.04522613065326633,199
0,0.0,0,0.05263157894736842,19
1,0.10652920962199312,0,0.041237113402061855,582
1,0.1452513966480447,0,0.12849162011173185,179
0,0.08,0,0.08,25
1,0.4,0,0.6125,80
0,0.0967741935483871,0,0.016129032258064516,62
1,0.17215189873417722,1,0.04556962025316456,395
1,0.5714285714285714,0,0.7142857142857143,7
1,0.12609970674486803,0,0.03519061583577713,341
1,0.16883116883116883,0,0.030303030303030304,231
1,0.20984455958549222,0,0.025906735751295335,386
1,0.27722772277227725,0,0.0891089108910891,101
1,0.12446351931330472,0,0.030042918454935622,233
0,0.043478260869565216,0,0.043478260869565216,23
1,0.13157894736842105,0,0.02631578947368421,342
1,0.125,0,0.02754237288135593,472
1,0.17777777777777778,0,0.06666666666666667,45
0,0.0,0,0.0,4
0,0.5,0,0.0,2
1,0.09172259507829977,1,0.03355704697986577,447
0,0.07692307692307693,0,0.07692307692307693,13
1,0.5384615384615384,0,0.3076923076923077,13
0,0.5,0,0.0,4
1,0.14195583596214512,0,0.050473186119873815,317
0,0.08888888888888889,0,0.0,45
0,0.2,0,0.02,50
0,0.14285714285714285,0,0.14285714285714285,7
1,0.1440677966101695,1,0.03672316384180791,354
0,0.33865317244063836,1,0.006228104320747372,5138
0,0.15384615384615385,0,0.0,13
0,0.15789473684210525,0,0.05263157894736842,19
1,0.25951557093425603,1,0.05536332179930796,289
0,0.3333333333333333,0,0.1111111111111111,9
1,0.2962962962962963,0,0.043209876543209874,324
0,0.0,0,0.0,1
1,0.1908713692946058,0,0.03941908713692946,482
1,0.3448275862068966,0,0.6551724137931034,29
0,0.0,0,0.1111111111111111,9
1,0.23295454545454544,0,0.011363636363636364,176
0,0.0,0,0.0,3
0,0.0,0,0.0,4
1,0.15944540727902945,1,0.045060658578856154,577
1,0.2028985507246377,0,0.01932367149758454,207
0,0.0,0,0.0,2
1,0.39439655172413796,1,0.032327586206896554,464
